symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2017-01-25 00:00:00+00:00,121.88,122.1,120.28,120.42,32586673,28.9039708744,28.9561441071,28.5245291826,28.5577303307,130346692,0.0,1.0
AAPL,2017-01-26 00:00:00+00:00,121.94,122.44,121.6,121.67,26337576,28.9181999379,29.0367754666,28.8375685784,28.8541691524,105350304,0.0,1.0
AAPL,2017-01-27 00:00:00+00:00,121.95,122.35,121.6,122.14,20562944,28.9205714485,29.0154318714,28.8375685784,28.9656301494,82251776,0.0,1.0
AAPL,2017-01-30 00:00:00+00:00,121.63,121.63,120.66,120.93,30377503,28.8446831101,28.8446831101,28.6146465844,28.6786773699,121510012,0.0,1.0
AAPL,2017-01-31 00:00:00+00:00,121.35,121.39,120.62,121.15,49200993,28.778280814,28.7877668563,28.6051605421,28.7308506026,196803972,0.0,1.0
AAPL,2017-02-01 00:00:00+00:00,128.75,130.49,127.01,127.03,111985040,30.5331986387,30.9458414786,30.1205557988,30.12529882,447940160,0.0,1.0
AAPL,2017-02-02 00:00:00+00:00,128.53,129.39,127.78,127.975,33710411,30.4810254061,30.6849753154,30.303162113,30.3494065692,134841644,0.0,1.0
AAPL,2017-02-03 00:00:00+00:00,129.08,129.19,128.16,128.31,24507301,30.6114584876,30.637545104,30.3932795148,30.4288521735,98029204,0.0,1.0
AAPL,2017-02-06 00:00:00+00:00,130.29,130.5,128.9,129.13,26845924,30.8984112671,30.9482129891,30.5687712973,30.6233160405,107383696,0.0,1.0
AAPL,2017-02-07 00:00:00+00:00,131.53,132.09,130.45,130.54,38183841,31.1924785782,31.3252831704,30.9363554363,30.9576990314,152735364,0.0,1.0
AAPL,2017-02-08 00:00:00+00:00,132.04,132.22,131.22,131.35,23004072,31.3134256175,31.3561128078,31.1189617505,31.1497913879,92016288,0.0,1.0
AAPL,2017-02-09 00:00:00+00:00,132.42,132.445,131.12,131.65,28349859,31.538719122,31.5446734188,31.2290956901,31.3553267816,113399436,0.57,1.0
AAPL,2017-02-10 00:00:00+00:00,132.12,132.94,132.05,132.46,20065458,31.4672675608,31.6625684948,31.4505955299,31.5482459969,80261832,0.0,1.0
AAPL,2017-02-13 00:00:00+00:00,133.29,133.82,132.75,133.08,23035421,31.7459286496,31.8721597411,31.6173158394,31.6959125567,92141684,0.0,1.0
AAPL,2017-02-14 00:00:00+00:00,135.02,135.09,133.25,133.47,33226223,32.1579659859,32.1746380169,31.7364017747,31.7887995863,132904892,0.0,1.0
AAPL,2017-02-15 00:00:00+00:00,135.51,136.27,134.62,135.52,35623100,32.2746702026,32.4556808243,32.0626972376,32.2770519213,142492400,0.0,1.0
AAPL,2017-02-16 00:00:00+00:00,135.345,135.9,134.8398,135.67,22584555,32.2353718439,32.3675572322,32.1150474148,32.3127777019,90338220,0.0,1.0
AAPL,2017-02-17 00:00:00+00:00,135.72,135.83,135.1,135.1,22198197,32.3246862954,32.3508852012,32.1770197356,32.1770197356,88792788,0.0,1.0
AAPL,2017-02-21 00:00:00+00:00,136.7,136.75,135.98,136.23,24507156,32.5580947288,32.5700033223,32.3866109818,32.4461539495,98028624,0.0,1.0
AAPL,2017-02-22 00:00:00+00:00,137.11,137.12,136.11,136.43,20836932,32.6557451958,32.6581269145,32.417573325,32.4937883237,83347728,0.0,1.0
AAPL,2017-02-23 00:00:00+00:00,136.53,137.48,136.3,137.38,20788186,32.5176055107,32.7438687879,32.4628259805,32.7200516008,83152744,0.0,1.0
AAPL,2017-02-24 00:00:00+00:00,136.66,136.66,135.28,135.91,21776585,32.5485678539,32.5485678539,32.2198906723,32.3699389509,87106340,0.0,1.0
AAPL,2017-02-27 00:00:00+00:00,136.93,137.435,136.28,137.14,20257426,32.612874259,32.7331510537,32.458062543,32.6628903519,81029704,0.0,1.0
AAPL,2017-02-28 00:00:00+00:00,136.99,137.435,136.7,137.08,23482860,32.6271645713,32.7331510537,32.5580947288,32.6486000396,93931440,0.0,1.0
AAPL,2017-03-01 00:00:00+00:00,139.79,140.15,137.595,137.89,36414585,33.2940458093,33.3797876828,32.7712585531,32.8415192549,145658340,0.0,1.0
AAPL,2017-03-02 00:00:00+00:00,138.96,140.2786,138.76,140.0,26210984,33.0963631566,33.4104165853,33.0487287825,33.3440619022,104843936,0.0,1.0
AAPL,2017-03-03 00:00:00+00:00,139.78,139.83,138.59,138.78,21571121,33.2916640906,33.3035726841,33.0082395644,33.0534922199,86284484,0.0,1.0
AAPL,2017-03-06 00:00:00+00:00,139.34,139.77,138.5959,139.365,21750044,33.1868684675,33.2892823719,33.0096447785,33.1928227642,87000176,0.0,1.0
AAPL,2017-03-07 00:00:00+00:00,139.52,139.98,138.79,139.06,17446297,33.2297394042,33.3392984647,33.0558739386,33.1201803437,69785188,0.0,1.0
AAPL,2017-03-08 00:00:00+00:00,139.0,139.8,138.82,138.95,18707236,33.1058900314,33.296427528,33.0630190947,33.0939814379,74828944,0.0,1.0
AAPL,2017-03-09 00:00:00+00:00,138.68,138.79,137.05,138.74,22155904,33.0296750328,33.0558739386,32.6414548835,33.043965345,88623616,0.0,1.0
AAPL,2017-03-10 00:00:00+00:00,139.14,139.3571,138.64,139.25,19612801,33.1392340933,33.1909412065,33.020148158,33.1654329991,78451204,0.0,1.0
AAPL,2017-03-13 00:00:00+00:00,139.2,139.43,138.82,138.85,17421717,33.1535244056,33.2083039358,33.0630190947,33.0701642508,69686868,0.0,1.0
AAPL,2017-03-14 00:00:00+00:00,138.99,139.65,138.84,139.3,15309065,33.1035083127,33.2607017474,33.0677825321,33.1773415927,61236260,0.0,1.0
AAPL,2017-03-15 00:00:00+00:00,140.46,140.7501,139.025,139.41,25691774,33.4536209627,33.5227146224,33.1118443282,33.2035404984,102767096,0.0,1.0
AAPL,2017-03-16 00:00:00+00:00,140.69,141.02,140.26,140.72,19231998,33.508400493,33.5869972103,33.4059865886,33.5155456491,76927992,0.0,1.0
AAPL,2017-03-17 00:00:00+00:00,139.99,141.0,139.89,141.0,43884952,33.3416801835,33.5822337729,33.3178629964,33.5822337729,175539808,0.0,1.0
AAPL,2017-03-20 00:00:00+00:00,141.46,141.5,140.23,140.4,21542038,33.6917928334,33.7013197083,33.3988414324,33.4393306505,86168152,0.0,1.0
AAPL,2017-03-21 00:00:00+00:00,139.84,142.8,139.73,142.11,39529912,33.3059544028,34.0109431402,33.2797554971,33.8466045494,158119648,0.0,1.0
AAPL,2017-03-22 00:00:00+00:00,141.42,141.6,139.76,139.845,25860165,33.6822659586,33.7251368953,33.2869006532,33.3071452622,103440660,0.0,1.0
AAPL,2017-03-23 00:00:00+00:00,140.92,141.5844,140.61,141.26,20346301,33.5631800232,33.7214214141,33.4893467433,33.6441584593,81385204,0.0,1.0
AAPL,2017-03-24 00:00:00+00:00,140.64,141.74,140.35,141.5,22395563,33.4964918994,33.7584809572,33.4274220569,33.7013197083,89582252,0.0,1.0
AAPL,2017-03-27 00:00:00+00:00,140.88,141.22,138.62,139.39,23575094,33.5536531484,33.6346315845,33.0153847206,33.198777061,94300376,0.0,1.0
AAPL,2017-03-28 00:00:00+00:00,143.8,144.04,140.62,140.91,33374805,34.2491150109,34.3062762599,33.491728462,33.5607983045,133499220,0.0,1.0
AAPL,2017-03-29 00:00:00+00:00,144.12,144.49,143.19,143.68,29189955,34.3253300096,34.4134536017,34.1038301698,34.2205343864,116759820,0.0,1.0
AAPL,2017-03-30 00:00:00+00:00,143.93,144.5,143.5,144.19,21207252,34.2800773541,34.4158353204,34.1776634497,34.3420020405,84829008,0.0,1.0
AAPL,2017-03-31 00:00:00+00:00,143.66,144.27,143.01,143.72,19661651,34.215770949,34.3610557902,34.0609592331,34.2300612613,78646604,0.0,1.0
AAPL,2017-04-03 00:00:00+00:00,143.7,144.12,143.05,143.71,19985714,34.2252978239,34.3253300096,34.0704861079,34.2276795426,79942856,0.0,1.0
AAPL,2017-04-04 00:00:00+00:00,144.77,144.89,143.17,143.25,19891354,34.4801417255,34.50872235,34.0990667324,34.118120482,79565416,0.0,1.0
AAPL,2017-04-05 00:00:00+00:00,144.02,145.46,143.81,144.22,27717854,34.3015128225,34.6444803163,34.2514967296,34.3491471966,110871416,0.0,1.0
AAPL,2017-04-06 00:00:00+00:00,143.66,144.52,143.45,144.29,21149034,34.215770949,34.4205987579,34.1657548562,34.3658192276,84596136,0.0,1.0
AAPL,2017-04-07 00:00:00+00:00,143.34,144.18,143.27,143.73,16658543,34.1395559504,34.3396203218,34.1228839194,34.23244298,66634172,0.0,1.0
AAPL,2017-04-10 00:00:00+00:00,143.17,143.8792,142.9,143.6,18933397,34.0990667324,34.2679782231,34.0347603273,34.2014806368,75733588,0.0,1.0
AAPL,2017-04-11 00:00:00+00:00,141.63,143.35,140.06,142.94,30379376,33.7322820515,34.1419376691,33.3583522144,34.0442872021,121517504,0.0,1.0
AAPL,2017-04-12 00:00:00+00:00,141.8,142.15,141.01,141.6,20350000,33.7727712695,33.8561314242,33.5846154916,33.7251368953,81400000,0.0,1.0
AAPL,2017-04-13 00:00:00+00:00,141.05,142.38,141.05,141.91,17822880,33.5941423664,33.9109109545,33.5941423664,33.7989701753,71291520,0.0,1.0
AAPL,2017-04-17 00:00:00+00:00,141.83,141.88,140.87,141.48,16582094,33.7799164256,33.7918250191,33.5512714297,33.6965562708,66328376,0.0,1.0
AAPL,2017-04-18 00:00:00+00:00,141.2,142.04,141.11,141.41,14697544,33.629868147,33.8299325184,33.6084326787,33.6798842399,58790176,0.0,1.0
AAPL,2017-04-19 00:00:00+00:00,140.68,142.0,140.45,141.88,17328375,33.5060187743,33.8204056436,33.451239244,33.7918250191,69313500,0.0,1.0
AAPL,2017-04-20 00:00:00+00:00,142.44,142.92,141.16,141.22,23319562,33.9252012667,34.0395237647,33.6203412722,33.6346315845,93278248,0.0,1.0
AAPL,2017-04-21 00:00:00+00:00,142.27,142.68,141.85,142.44,17320928,33.8847120487,33.9823625157,33.784679863,33.9252012667,69283712,0.0,1.0
AAPL,2017-04-24 00:00:00+00:00,143.64,143.95,143.18,143.5,17116599,34.2110075116,34.2848407915,34.1014484511,34.1776634497,68466396,0.0,1.0
AAPL,2017-04-25 00:00:00+00:00,144.53,144.9,143.87,143.91,18216472,34.4229804766,34.5111040687,34.2657870419,34.2753139167,72865888,0.0,1.0
AAPL,2017-04-26 00:00:00+00:00,143.68,144.6,143.3762,144.47,19614287,34.2205343864,34.4396525075,34.1481777721,34.4086901643,78457148,0.0,1.0
AAPL,2017-04-27 00:00:00+00:00,143.79,144.16,143.31,143.9225,13948980,34.2467332922,34.3348568844,34.1324107943,34.2782910651,55795920,0.0,1.0
AAPL,2017-04-28 00:00:00+00:00,143.65,144.3,143.27,144.09,20247187,34.2133892303,34.3682009463,34.1228839194,34.3181848534,80988748,0.0,1.0
AAPL,2017-05-01 00:00:00+00:00,146.58,147.2,144.96,145.1,32818760,34.9112328116,35.0588993714,34.525394381,34.5587384429,131275040,0.0,1.0
AAPL,2017-05-02 00:00:00+00:00,147.51,148.09,146.84,147.54,39752670,35.1327326513,35.2708723364,34.973157498,35.1398778075,159010680,0.0,1.0
AAPL,2017-05-03 00:00:00+00:00,147.06,147.49,144.27,145.59,45142806,35.0255553095,35.1279692139,34.3610557902,34.6754426595,180571224,0.0,1.0
AAPL,2017-05-04 00:00:00+00:00,146.53,147.14,145.81,146.52,23275690,34.899324218,35.0446090592,34.7278404711,34.8969424993,93102760,0.0,1.0
AAPL,2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359,35.4780818639,35.4828453013,34.9541037483,34.9541037483,107149436,0.0,1.0
AAPL,2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210,36.4426779404,36.6070165312,35.4947538949,35.4947538949,193356840,0.0,1.0
AAPL,2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435,36.6760863737,36.8880593386,36.5474735635,36.6475057492,143769740,0.0,1.0
AAPL,2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456,36.502220908,36.6641777801,36.2283232567,36.5903445002,102681824,0.0,1.0
AAPL,2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687,36.8166077774,36.8453053606,36.4244074737,36.4578879874,102386748,0.63,1.0
AAPL,2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756,37.3307728097,37.4072996982,36.9887932766,36.9959676724,128887024,0.0,1.0
AAPL,2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983,37.235114199,37.4623033993,37.0796689567,37.3092496223,102803932,0.0,1.0
AAPL,2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679,37.1801104979,37.3212069486,37.0007506029,37.2925093654,79618716,0.0,1.0
AAPL,2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818,35.9317656288,36.9648786239,35.8026265044,36.7329064931,197931272,0.0,1.0
AAPL,2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664,36.4794111748,36.6707283961,36.1422145723,36.175695086,132638656,0.0,1.0
AAPL,2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798,36.6037673687,36.8237821732,36.5009343622,36.6802942572,106935192,0.0,1.0
AAPL,2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154.0,22340069,36.8261736385,36.9672700892,36.5678953897,36.8285651037,89360276,0.0,1.0
AAPL,2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358,36.7807357984,37.0437969777,36.6635540003,37.0437969777,77721432,0.0,1.0
AAPL,2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319,36.6707283961,36.8692200133,36.5105002233,36.7903016595,76473276,0.0,1.0
AAPL,2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463,36.7974760553,36.9122663881,36.5965929729,36.7639955415,76177852,0.0,1.0
AAPL,2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154.0,21632202,36.7352979583,36.8859602701,36.6635540003,36.8285651037,86528808,0.0,1.0
AAPL,2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934,36.7496467499,36.9313981102,36.6683369309,36.6898601183,80139736,0.0,1.0
AAPL,2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873,36.5320234107,36.8692200133,36.4411477306,36.8213907079,92651492,0.0,1.0
AAPL,2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143,36.6324649519,36.6683369309,36.4028842863,36.6300734866,64720572,0.0,1.0
AAPL,2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861,37.1753275674,37.1753275674,36.5631124592,36.7281235625,109143444,0.0,1.0
AAPL,2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858,36.8118248469,36.9361810407,36.6994259793,36.9098749228,99215432,0.0,1.0
AAPL,2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630,36.9361810407,37.261420317,36.7759528679,36.8046504511,104998520,0.0,1.0
AAPL,2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772,37.1561958452,37.3020752265,36.9433554365,37.0724945609,82715088,0.0,1.0
AAPL,2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367,37.0653201651,37.1968507548,36.9242237144,37.127498262,83085468,0.0,1.0
AAPL,2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700,35.62804954,37.1131494704,34.9201758211,37.1131494704,259530800,0.0,1.0
AAPL,2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614,34.7766879051,34.936916078,34.0807715126,34.8532147936,286254456,0.0,1.0
AAPL,2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154,35.0564893413,35.2621553542,34.7121183429,35.1928028615,134996616,0.0,1.0
AAPL,2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203,34.7145098082,35.2741126805,34.398836393,35.2741126805,124896812,0.0,1.0
AAPL,2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832,34.50645233,34.5518423407,34.0090275546,34.2744801991,125395328,0.0,1.0
AAPL,2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748,34.0233763462,34.5566731006,34.0066360893,34.3844876014,196722992,0.0,1.0
AAPL,2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132,34.9967027096,35.0923613203,34.3557900182,34.3557900182,125796528,0.0,1.0
AAPL,2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170,34.6786378292,35.1234503687,34.6618975723,35.1234503687,98288680,0.0,1.0
AAPL,2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679,34.8843038421,34.9319657448,34.5829792185,34.8006025578,84258716,0.0,1.0
AAPL,2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365,34.8269086757,35.0827954592,34.7049200324,34.8603891894,74693460,0.0,1.0
AAPL,2017-06-23 00:00:00+00:00,146.28,147.16,145.11,145.13,25997976,34.982353918,35.1928028615,34.7025524818,34.7073354124,103991904,0.0,1.0
AAPL,2017-06-26 00:00:00+00:00,145.82,148.28,145.38,147.17,25524661,34.8723465158,35.4606469713,34.767122044,35.1951943267,102098644,0.0,1.0
AAPL,2017-06-27 00:00:00+00:00,143.73,146.16,143.62,145.01,24423643,34.3725302751,34.9536563348,34.3462241571,34.6786378292,97694572,0.0,1.0
AAPL,2017-06-28 00:00:00+00:00,145.83,146.11,143.1601,144.49,21915939,34.874737981,34.9416990085,34.2362406695,34.5542816353,87663756,0.0,1.0
AAPL,2017-06-29 00:00:00+00:00,143.68,145.13,142.28,144.71,31116980,34.3605729487,34.7073354124,34.0257678114,34.6068938712,124467920,0.0,1.0
AAPL,2017-06-30 00:00:00+00:00,144.02,144.96,143.78,144.45,22328979,34.4418827678,34.6666805028,34.3844876014,34.5447157742,89315916,0.0,1.0
AAPL,2017-07-03 00:00:00+00:00,143.5,145.3,143.1,144.88,14258300,34.3175265739,34.7479903219,34.2218679633,34.6475487807,57033200,0.0,1.0
AAPL,2017-07-05 00:00:00+00:00,144.09,144.79,142.7237,143.69,20758795,34.4586230247,34.6260255933,34.1318771253,34.362964414,83035180,0.0,1.0
AAPL,2017-07-06 00:00:00+00:00,142.73,143.5,142.41,143.02,23374374,34.1333837484,34.3175265739,34.0568568599,34.2027362411,93497496,0.0,1.0
AAPL,2017-07-07 00:00:00+00:00,144.18,144.75,142.9,142.9,18505351,34.4801462121,34.6164597322,34.1740386579,34.1740386579,74021404,0.0,1.0
AAPL,2017-07-10 00:00:00+00:00,145.06,145.95,143.37,144.11,21030466,34.6905951555,34.9034355642,34.2864375255,34.4634059552,84121864,0.0,1.0
AAPL,2017-07-11 00:00:00+00:00,145.53,145.85,144.38,144.73,18311156,34.802994023,34.8795209116,34.5279755174,34.6116768017,73244624,0.0,1.0
AAPL,2017-07-12 00:00:00+00:00,145.74,146.18,144.82,145.87,23617964,34.8532147936,34.9584392653,34.6331999891,34.8843038421,94471856,0.0,1.0
AAPL,2017-07-13 00:00:00+00:00,147.77,148.49,145.44,145.5,24922788,35.3386822427,35.5108677419,34.7814708356,34.7958196272,99691152,0.0,1.0
AAPL,2017-07-14 00:00:00+00:00,149.04,149.33,147.33,147.97,19961788,35.6423983316,35.7117508243,35.233457771,35.386511548,79847152,0.0,1.0
AAPL,2017-07-17 00:00:00+00:00,149.56,150.9,148.57,148.82,23243713,35.7667545254,36.0872108711,35.529999464,35.5897860957,92974852,0.0,1.0
AAPL,2017-07-18 00:00:00+00:00,150.08,150.13,148.67,149.2,17713795,35.8911107193,35.9030680456,35.5539141167,35.6806617758,70855180,0.0,1.0
AAPL,2017-07-19 00:00:00+00:00,151.02,151.42,149.95,150.48,20615419,36.1159084543,36.211567065,35.8600216708,35.9867693299,82461676,0.0,1.0
AAPL,2017-07-20 00:00:00+00:00,150.34,151.74,150.19,151.5,17053326,35.9532888162,36.2880939535,35.9174168372,36.2306987871,68213304,0.0,1.0
AAPL,2017-07-21 00:00:00+00:00,150.27,150.44,148.88,149.99,24671002,35.9365485593,35.9772034689,35.6041348873,35.8695875319,98684008,0.0,1.0
AAPL,2017-07-24 00:00:00+00:00,152.09,152.44,149.9,150.58,21122730,36.3717952378,36.4554965222,35.8480643445,36.0106839826,84490920,0.0,1.0
AAPL,2017-07-25 00:00:00+00:00,152.74,153.84,151.8,151.8,18612649,36.5272404802,36.7903016595,36.3024427451,36.3024427451,74450596,0.0,1.0
AAPL,2017-07-26 00:00:00+00:00,153.46,153.93,153.06,153.35,15172136,36.6994259793,36.8118248469,36.6037673687,36.6731198614,60688544,0.0,1.0
AAPL,2017-07-27 00:00:00+00:00,150.56,153.99,147.3,153.75,32175875,36.0059010521,36.8261736385,35.2262833752,36.7687784721,128703500,0.0,1.0
AAPL,2017-07-28 00:00:00+00:00,149.5,150.23,149.19,149.89,16832947,35.7524057338,35.9269826983,35.6782703106,35.8456728792,67331788,0.0,1.0
AAPL,2017-07-31 00:00:00+00:00,148.73,150.33,148.13,149.9,19422655,35.5682629083,35.9508973509,35.4247749923,35.8480643445,77690620,0.0,1.0
AAPL,2017-08-01 00:00:00+00:00,150.05,150.22,148.41,149.1,24725526,35.8839363235,35.924591233,35.4917360198,35.6567471232,98902104,0.0,1.0
AAPL,2017-08-02 00:00:00+00:00,157.14,159.75,156.16,159.28,69222793,37.5794851974,38.203657632,37.3451216013,38.0912587644,276891172,0.0,1.0
AAPL,2017-08-03 00:00:00+00:00,155.57,157.21,155.02,157.05,26000738,37.2040251506,37.5962254543,37.0724945609,37.55796201,104002952,0.0,1.0
AAPL,2017-08-04 00:00:00+00:00,156.39,157.4,155.69,156.07,20349532,37.4001253024,37.6416632943,37.2327227338,37.3235984139,81398128,0.0,1.0
AAPL,2017-08-07 00:00:00+00:00,158.81,158.92,156.6701,157.06,21870321,37.9788598969,38.0051660148,37.4671102445,37.5603534753,87481284,0.0,1.0
AAPL,2017-08-08 00:00:00+00:00,160.08,161.83,158.27,158.6,35775675,38.2825759858,38.7010824074,37.8497207725,37.9286391263,143102700,0.0,1.0
AAPL,2017-08-09 00:00:00+00:00,161.059998,161.27,159.11,159.26,25640394,38.5169391036,38.5671603525,38.0506038549,38.0864758339,102561576,0.0,1.0
AAPL,2017-08-10 00:00:00+00:00,155.32,160.0,154.63,159.9,39081017,37.2949008307,38.418646233,37.1292204188,38.3946345791,156324068,0.63,1.0
AAPL,2017-08-11 00:00:00+00:00,157.48,158.5728,156.07,156.6,25943187,37.8135525548,38.0759519086,37.4749882349,37.6022500006,103772748,0.0,1.0
AAPL,2017-08-14 00:00:00+00:00,159.85,160.21,158.75,159.32,21754810,38.3826287522,38.4690707062,38.1185005593,38.2553669865,87019240,0.0,1.0
AAPL,2017-08-15 00:00:00+00:00,161.6,162.195,160.14,160.66,27936774,38.8028326953,38.945702036,38.4522625485,38.5771231487,111747096,0.0,1.0
AAPL,2017-08-16 00:00:00+00:00,160.95,162.51,160.15,161.94,27321761,38.646756945,39.0213387458,38.4546637139,38.8844723186,109287044,0.0,1.0
AAPL,2017-08-17 00:00:00+00:00,157.86,160.71,157.84,160.52,26925694,37.9047968396,38.5891289757,37.8999945089,38.5435068333,107702776,0.0,1.0
AAPL,2017-08-18 00:00:00+00:00,157.5,159.5,156.72,157.86,27012525,37.8183548856,38.2985879635,37.6310639852,37.9047968396,108050100,0.0,1.0
AAPL,2017-08-21 00:00:00+00:00,157.21,157.89,155.1101,157.5,26145653,37.7487210893,37.9120003358,37.2445003692,37.8183548856,104582612,0.0,1.0
AAPL,2017-08-22 00:00:00+00:00,159.78,160.0,158.02,158.23,21297812,38.3658205944,38.418646233,37.9432154859,37.9936399591,85191248,0.0,1.0
AAPL,2017-08-23 00:00:00+00:00,159.98,160.47,158.88,159.07,19198189,38.4138439022,38.5315010063,38.1497157094,38.1953378518,76792756,0.0,1.0
AAPL,2017-08-24 00:00:00+00:00,159.27,160.74,158.55,160.43,19029621,38.2433611596,38.5963324718,38.0704772515,38.5218963448,76118484,0.0,1.0
AAPL,2017-08-25 00:00:00+00:00,159.86,160.56,159.27,159.65,25015218,38.3850299176,38.5531114948,38.2433611596,38.3346054444,100060872,0.0,1.0
AAPL,2017-08-28 00:00:00+00:00,161.47,162.0,159.93,160.14,25279674,38.7716175453,38.8988793109,38.4018380753,38.4522625485,101118696,0.0,1.0
AAPL,2017-08-29 00:00:00+00:00,162.91,163.12,160.0,160.1,29307862,39.1173853614,39.1678098346,38.418646233,38.4426578869,117231448,0.0,1.0
AAPL,2017-08-30 00:00:00+00:00,163.35,163.89,162.61,163.8,26973946,39.2230366385,39.3526995696,39.0453503997,39.331089081,107895784,0.0,1.0
AAPL,2017-08-31 00:00:00+00:00,164.0,164.52,163.48,163.64,26412439,39.3791123888,39.5039729891,39.2542517886,39.2926704348,105649756,0.0,1.0
AAPL,2017-09-01 00:00:00+00:00,164.05,164.94,163.63,164.8,16508568,39.3911182158,39.6048219355,39.2902692694,39.57120562,66034272,0.0,1.0
AAPL,2017-09-05 00:00:00+00:00,162.08,164.25,160.56,163.75,29317054,38.918088634,39.4391415236,38.5531114948,39.3190832541,117268216,0.0,1.0
AAPL,2017-09-06 00:00:00+00:00,161.91,162.99,160.52,162.71,21179047,38.8772688224,39.1365946845,38.5435068333,39.0693620536,84716188,0.0,1.0
AAPL,2017-09-07 00:00:00+00:00,161.26,162.24,160.36,162.09,21722995,38.7211930721,38.9565072803,38.505088187,38.9204897994,86891980,0.0,1.0
AAPL,2017-09-08 00:00:00+00:00,158.63,161.15,158.53,160.86,28183159,38.0896865746,38.6947802528,38.0656749207,38.6251464565,112732636,0.0,1.0
AAPL,2017-09-11 00:00:00+00:00,161.5,162.05,159.89,160.5,31028926,38.7788210414,38.9108851379,38.3922334137,38.5387045025,124115704,0.0,1.0
AAPL,2017-09-12 00:00:00+00:00,160.86,163.96,158.77,162.61,71139119,38.6251464565,39.3695077273,38.1233028901,39.0453503997,284556476,0.0,1.0
AAPL,2017-09-13 00:00:00+00:00,159.65,159.96,157.91,159.87,44393752,38.3346054444,38.4090415715,37.9168026666,38.3874310829,177575008,0.0,1.0
AAPL,2017-09-14 00:00:00+00:00,158.28,159.4,158.09,158.99,23073646,38.005645786,38.2745763096,37.9600236436,38.1761285287,92294584,0.0,1.0
AAPL,2017-09-15 00:00:00+00:00,159.88,160.97,158.0,158.47,48203642,38.3898322483,38.6515592758,37.9384131551,38.0512679284,192814568,0.0,1.0
AAPL,2017-09-18 00:00:00+00:00,158.67,160.5,157.995,160.11,27939718,38.0992912362,38.5387045025,37.9372125724,38.4450590523,111758872,0.0,1.0
AAPL,2017-09-19 00:00:00+00:00,158.73,159.77,158.44,159.51,20347352,38.1136982285,38.3634194291,38.0440644322,38.3009891289,81389408,0.0,1.0
AAPL,2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239,37.4749882349,38.0008434552,36.9371271877,37.9144015012,206772956,0.0,1.0
AAPL,2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382,36.8314759105,37.4101567694,36.6778013256,37.4101567694,146573528,0.0,1.0
AAPL,2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424,36.4713011021,36.5625453869,36.1519461053,36.5025162521,184457696,0.0,1.0
AAPL,2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334,36.1495449399,36.4568941097,35.8157829507,36.0150796781,175689336,0.0,1.0
AAPL,2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985,36.7714467758,36.9587376762,36.4232777943,36.4448882828,141883940,0.0,1.0
